danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	type	id	uri	track_href	analysis_url	duration_ms	time_signature	name
0.694	0.815	2	-4.328	1	0.12	0.229	0	0.0924	0.813	88.931	audio_features	5CtI0qwDJkDQGwXD1H1cLb	spotify:track:5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/tracks/5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/audio-analysis/5CtI0qwDJkDQGwXD1H1cLb	228827	4	Selfish
0.694	0.815	2	-4.328	1	0.12	0.229	0	0.0924	0.813	88.931	audio_features	5CtI0qwDJkDQGwXD1H1cLb	spotify:track:5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/tracks/5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/audio-analysis/5CtI0qwDJkDQGwXD1H1cLb	228827	4	Sigo Extrañándote
0.694	0.815	2	-4.328	1	0.12	0.229	0	0.0924	0.813	88.931	audio_features	5CtI0qwDJkDQGwXD1H1cLb	spotify:track:5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/tracks/5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/audio-analysis/5CtI0qwDJkDQGwXD1H1cLb	228827	4	Perfect
0.694	0.815	2	-4.328	1	0.12	0.229	0	0.0924	0.813	88.931	audio_features	5CtI0qwDJkDQGwXD1H1cLb	spotify:track:5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/tracks/5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/audio-analysis/5CtI0qwDJkDQGwXD1H1cLb	228827	4	Bad and Boujee (feat. Lil Uzi Vert)
0.694	0.815	2	-4.328	1	0.12	0.229	0	0.0924	0.813	88.931	audio_features	5CtI0qwDJkDQGwXD1H1cLb	spotify:track:5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/tracks/5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/audio-analysis/5CtI0qwDJkDQGwXD1H1cLb	228827	4	One Dance
0.694	0.815	2	-4.328	1	0.12	0.229	0	0.0924	0.813	88.931	audio_features	5CtI0qwDJkDQGwXD1H1cLb	spotify:track:5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/tracks/5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/audio-analysis/5CtI0qwDJkDQGwXD1H1cLb	228827	4	Body Like A Back Road
0.694	0.815	2	-4.328	1	0.12	0.229	0	0.0924	0.813	88.931	audio_features	5CtI0qwDJkDQGwXD1H1cLb	spotify:track:5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/tracks/5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/audio-analysis/5CtI0qwDJkDQGwXD1H1cLb	228827	4	September Song
0.694	0.815	2	-4.328	1	0.12	0.229	0	0.0924	0.813	88.931	audio_features	5CtI0qwDJkDQGwXD1H1cLb	spotify:track:5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/tracks/5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/audio-analysis/5CtI0qwDJkDQGwXD1H1cLb	228827	4	Hey DJ
0.694	0.815	2	-4.328	1	0.12	0.229	0	0.0924	0.813	88.931	audio_features	5CtI0qwDJkDQGwXD1H1cLb	spotify:track:5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/tracks/5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/audio-analysis/5CtI0qwDJkDQGwXD1H1cLb	228827	4	Chained To The Rhythm
0.694	0.815	2	-4.328	1	0.12	0.229	0	0.0924	0.813	88.931	audio_features	5CtI0qwDJkDQGwXD1H1cLb	spotify:track:5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/tracks/5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/audio-analysis/5CtI0qwDJkDQGwXD1H1cLb	228827	4	Fake Love
0.694	0.815	2	-4.328	1	0.12	0.229	0	0.0924	0.813	88.931	audio_features	5CtI0qwDJkDQGwXD1H1cLb	spotify:track:5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/tracks/5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/audio-analysis/5CtI0qwDJkDQGwXD1H1cLb	228827	4	The One
0.694	0.815	2	-4.328	1	0.12	0.229	0	0.0924	0.813	88.931	audio_features	5CtI0qwDJkDQGwXD1H1cLb	spotify:track:5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/tracks/5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/audio-analysis/5CtI0qwDJkDQGwXD1H1cLb	228827	4	Bounce Back
0.694	0.815	2	-4.328	1	0.12	0.229	0	0.0924	0.813	88.931	audio_features	5CtI0qwDJkDQGwXD1H1cLb	spotify:track:5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/tracks/5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/audio-analysis/5CtI0qwDJkDQGwXD1H1cLb	228827	4	Slippery (feat. Gucci Mane)
0.694	0.815	2	-4.328	1	0.12	0.229	0	0.0924	0.813	88.931	audio_features	5CtI0qwDJkDQGwXD1H1cLb	spotify:track:5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/tracks/5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/audio-analysis/5CtI0qwDJkDQGwXD1H1cLb	228827	4	Let Me Love You
0.694	0.815	2	-4.328	1	0.12	0.229	0	0.0924	0.813	88.931	audio_features	5CtI0qwDJkDQGwXD1H1cLb	spotify:track:5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/tracks/5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/audio-analysis/5CtI0qwDJkDQGwXD1H1cLb	228827	4	Otra Vez (feat. J Balvin)
0.694	0.815	2	-4.328	1	0.12	0.229	0	0.0924	0.813	88.931	audio_features	5CtI0qwDJkDQGwXD1H1cLb	spotify:track:5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/tracks/5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/audio-analysis/5CtI0qwDJkDQGwXD1H1cLb	228827	4	Touch
0.694	0.815	2	-4.328	1	0.12	0.229	0	0.0924	0.813	88.931	audio_features	5CtI0qwDJkDQGwXD1H1cLb	spotify:track:5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/tracks/5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/audio-analysis/5CtI0qwDJkDQGwXD1H1cLb	228827	4	Look At Me!
0.694	0.815	2	-4.328	1	0.12	0.229	0	0.0924	0.813	88.931	audio_features	5CtI0qwDJkDQGwXD1H1cLb	spotify:track:5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/tracks/5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/audio-analysis/5CtI0qwDJkDQGwXD1H1cLb	228827	4	do re mi
0.694	0.815	2	-4.328	1	0.12	0.229	0	0.0924	0.813	88.931	audio_features	5CtI0qwDJkDQGwXD1H1cLb	spotify:track:5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/tracks/5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/audio-analysis/5CtI0qwDJkDQGwXD1H1cLb	228827	4	La Rompe Corazones
0.694	0.815	2	-4.328	1	0.12	0.229	0	0.0924	0.813	88.931	audio_features	5CtI0qwDJkDQGwXD1H1cLb	spotify:track:5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/tracks/5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/audio-analysis/5CtI0qwDJkDQGwXD1H1cLb	228827	4	Quit (feat. Ariana Grande)
0.694	0.815	2	-4.328	1	0.12	0.229	0	0.0924	0.813	88.931	audio_features	5CtI0qwDJkDQGwXD1H1cLb	spotify:track:5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/tracks/5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/audio-analysis/5CtI0qwDJkDQGwXD1H1cLb	228827	4	No Vacancy
0.694	0.815	2	-4.328	1	0.12	0.229	0	0.0924	0.813	88.931	audio_features	5CtI0qwDJkDQGwXD1H1cLb	spotify:track:5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/tracks/5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/audio-analysis/5CtI0qwDJkDQGwXD1H1cLb	228827	4	Starving
0.694	0.815	2	-4.328	1	0.12	0.229	0	0.0924	0.813	88.931	audio_features	5CtI0qwDJkDQGwXD1H1cLb	spotify:track:5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/tracks/5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/audio-analysis/5CtI0qwDJkDQGwXD1H1cLb	228827	4	Weak
0.694	0.815	2	-4.328	1	0.12	0.229	0	0.0924	0.813	88.931	audio_features	5CtI0qwDJkDQGwXD1H1cLb	spotify:track:5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/tracks/5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/audio-analysis/5CtI0qwDJkDQGwXD1H1cLb	228827	4	Redbone
0.694	0.815	2	-4.328	1	0.12	0.229	0	0.0924	0.813	88.931	audio_features	5CtI0qwDJkDQGwXD1H1cLb	spotify:track:5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/tracks/5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/audio-analysis/5CtI0qwDJkDQGwXD1H1cLb	228827	4	Green Light
0.694	0.815	2	-4.328	1	0.12	0.229	0	0.0924	0.813	88.931	audio_features	5CtI0qwDJkDQGwXD1H1cLb	spotify:track:5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/tracks/5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/audio-analysis/5CtI0qwDJkDQGwXD1H1cLb	228827	4	24K Magic
0.694	0.815	2	-4.328	1	0.12	0.229	0	0.0924	0.813	88.931	audio_features	5CtI0qwDJkDQGwXD1H1cLb	spotify:track:5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/tracks/5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/audio-analysis/5CtI0qwDJkDQGwXD1H1cLb	228827	4	Tu Foto
0.694	0.815	2	-4.328	1	0.12	0.229	0	0.0924	0.813	88.931	audio_features	5CtI0qwDJkDQGwXD1H1cLb	spotify:track:5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/tracks/5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/audio-analysis/5CtI0qwDJkDQGwXD1H1cLb	228827	4	T-Shirt
0.694	0.815	2	-4.328	1	0.12	0.229	0	0.0924	0.813	88.931	audio_features	5CtI0qwDJkDQGwXD1H1cLb	spotify:track:5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/tracks/5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/audio-analysis/5CtI0qwDJkDQGwXD1H1cLb	228827	4	Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]
0.694	0.815	2	-4.328	1	0.12	0.229	0	0.0924	0.813	88.931	audio_features	5CtI0qwDJkDQGwXD1H1cLb	spotify:track:5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/tracks/5CtI0qwDJkDQGwXD1H1cLb	https://api.spotify.com/v1/audio-analysis/5CtI0qwDJkDQGwXD1H1cLb	228827	4	Whippin (feat. Felix Snow)
